104,104,26
34,89,14,1
34,94,14,1
34,104,14,1
34,46,16,1
34,97,16,1
34,3,17,1
34,40,17,1
34,47,17,1
34,84,17,1
34,91,17,1
34,99,17,1
34,102,17,1
34,90,18,1
34,98,18,1
34,101,18,1
34,29,19,1
34,38,19,1
34,44,19,1
34,50,19,1
34,70,19,1
34,72,19,1
34,73,19,1
34,79,19,1
34,82,19,1
34,88,19,1
34,103,19,1
34,24,21,1
34,45,21,1
34,34,24,1
35,13,1,1
35,9,2,1
35,16,2,1
35,57,2,1
35,52,4,1
35,53,4,1
35,56,4,1
35,58,4,1
35,59,4,1
35,62,4,1
35,1,5,1
35,6,5,1
35,8,5,1
35,10,5,1
35,11,5,1
35,20,5,1
35,22,5,1
35,68,5,1
35,4,6,1
35,14,6,1
35,15,6,1
35,19,6,1
35,24,6,1
35,25,6,1
35,27,6,1
35,31,6,1
35,61,7,1
35,55,8,1
35,65,8,1
35,66,8,1
35,69,8,1
35,71,8,1
35,76,8,1
35,77,8,1
35,80,8,1
35,92,8,1
35,93,8,1
35,96,8,1
35,7,9,1
35,12,9,1
35,23,9,1
35,26,9,1
35,28,9,1
35,32,9,1
35,34,9,1
35,39,9,1
35,41,9,1
35,43,9,1
35,3,10,1
35,5,10,1
35,17,10,1
35,18,10,1
35,21,10,1
35,30,10,1
35,49,10,1
35,51,10,1
35,60,11,1
35,64,11,1
35,74,11,1
35,78,11,1
35,81,11,1
35,83,11,1
35,84,11,1
35,86,11,1
35,87,11,1
35,91,11,1
35,40,12,1
35,47,12,1
35,99,12,1
35,102,12,1
35,46,13,1
35,73,14,1
35,79,14,1
35,82,14,1
35,33,16,1
35,36,16,1
35,37,16,1
35,45,16,1
35,89,16,1
35,90,16,1
35,94,16,1
35,98,16,1
35,101,16,1
35,104,16,1
35,42,17,1
35,48,17,1
35,95,17,1
35,100,17,1
35,67,18,1
35,70,18,1
35,72,18,1
35,75,18,1
35,85,18,1
35,88,18,1
35,97,18,1
35,103,18,1
35,54,19,1
35,63,19,1
35,2,21,1
35,29,21,1
35,38,21,1
35,44,21,1
35,50,21,1
35,35,24,1
36,14,1,1
36,54,1,1
36,98,2,1
36,48,5,1
36,3,6,1
36,5,6,1
36,13,6,1
36,17,6,1
36,18,6,1
36,21,6,1
36,30,6,1
36,34,6,1
36,35,6,1
36,49,6,1
36,57,7,1
36,60,7,1
36,81,7,1
36,83,7,1
36,86,7,1
36,52,8,1
36,53,8,1
36,56,8,1
36,58,8,1
36,59,8,1
36,62,8,1
36,67,8,1
36,68,8,1
36,75,8,1
36,85,8,1
36,97,8,1
36,1,9,1
36,2,9,1
36,6,9,1
36,8,9,1
36,10,9,1
36,11,9,1
36,20,9,1
36,22,9,1
36,46,9,1
36,4,10,1
36,15,10,1
36,19,10,1
36,24,10,1
36,25,10,1
36,27,10,1
36,31,10,1
36,32,10,1
36,33,10,1
36,61,11,1
36,63,11,1
36,89,11,1
36,90,11,1
36,94,11,1
36,101,11,1
36,37,12,1
36,45,12,1
36,104,12,1
36,23,13,1
36,26,13,1
36,28,13,1
36,42,13,1
36,55,14,1
36,66,14,1
36,69,14,1
36,71,14,1
36,76,14,1
36,77,14,1
36,80,14,1
36,96,14,1
36,100,14,1
36,40,16,1
36,47,16,1
36,84,16,1
36,91,16,1
36,99,16,1
36,102,16,1
36,29,17,1
36,38,17,1
36,44,17,1
36,50,17,1
36,70,17,1
36,72,17,1
36,73,17,1
36,79,17,1
36,82,17,1
36,88,17,1
36,103,17,1
36,65,18,1
36,92,18,1
36,93,18,1
36,95,18,1
36,9,19,1
36,16,19,1
36,51,19,1
36,64,19,1
36,74,19,1
36,78,19,1
36,87,19,1
36,7,21,1
36,12,21,1
36,39,21,1
36,41,21,1
36,43,21,1
36,36,24,1
37,14,1,1
37,54,1,1
37,98,2,1
37,55,4,1
37,48,5,1
37,3,6,1
37,5,6,1
37,13,6,1
37,17,6,1
37,18,6,1
37,21,6,1
37,49,6,1
37,57,7,1
37,60,7,1
37,81,7,1
37,86,7,1
37,52,8,1
37,53,8,1
37,56,8,1
37,58,8,1
37,59,8,1
37,62,8,1
37,67,8,1
37,68,8,1
37,75,8,1
37,85,8,1
37,97,8,1
37,1,9,1
37,2,9,1
37,6,9,1
37,8,9,1
37,10,9,1
37,11,9,1
37,20,9,1
37,22,9,1
37,46,9,1
37,4,10,1
37,15,10,1
37,19,10,1
37,24,10,1
37,25,10,1
37,27,10,1
37,33,10,1
37,36,10,1
37,61,11,1
37,63,11,1
37,83,11,1
37,89,11,1
37,90,11,1
37,94,11,1
37,101,11,1
37,31,12,1
37,45,12,1
37,104,12,1
37,23,13,1
37,65,14,1
37,66,14,1
37,69,14,1
37,71,14,1
37,76,14,1
37,77,14,1
37,80,14,1
37,95,14,1
37,96,14,1
37,100,14,1
37,26,15,1
37,28,15,1
37,32,15,1
37,34,15,1
37,42,15,1
37,30,16,1
37,35,16,1
37,40,16,1
37,47,16,1
37,84,16,1
37,91,16,1
37,99,16,1
37,102,16,1
37,29,17,1
37,38,17,1
37,44,17,1
37,50,17,1
37,70,17,1
37,72,17,1
37,73,17,1
37,79,17,1
37,82,17,1
37,88,17,1
37,103,17,1
37,92,18,1
37,93,18,1
37,9,19,1
37,16,19,1
37,64,19,1
37,74,19,1
37,78,19,1
37,87,19,1
37,7,21,1
37,12,21,1
37,39,21,1
37,41,21,1
37,43,21,1
37,37,24,1
38,1,2,1
38,2,2,1
38,6,2,1
38,8,2,1
38,10,2,1
38,11,2,1
38,20,2,1
38,46,2,1
38,52,2,1
38,53,2,1
38,56,2,1
38,58,2,1
38,59,2,1
38,62,2,1
38,97,2,1
38,13,5,1
38,57,5,1
38,7,6,1
38,12,6,1
38,26,6,1
38,55,7,1
38,65,7,1
38,69,7,1
38,77,7,1
38,80,7,1
38,54,8,1
38,61,8,1
38,63,8,1
38,104,8,1
38,14,9,1
38,15,9,1
38,19,9,1
38,24,9,1
38,25,9,1
38,27,9,1
38,31,9,1
38,33,9,1
38,36,9,1
38,37,9,1
38,22,10,1
38,29,10,1
38,68,11,1
38,70,11,1
38,72,11,1
38,73,11,1
38,75,11,1
38,79,11,1
38,82,11,1
38,88,11,1
38,44,12,1
38,50,12,1
38,67,12,1
38,85,12,1
38,103,12,1
38,5,13,1
38,17,13,1
38,21,13,1
38,40,13,1
38,60,14,1
38,64,14,1
38,74,14,1
38,78,14,1
38,86,14,1
38,99,14,1
38,48,16,1
38,4,17,1
38,45,17,1
38,89,17,1
38,90,17,1
38,94,17,1
38,98,17,1
38,101,17,1
38,81,18,1
38,83,18,1
38,84,18,1
38,87,18,1
38,91,18,1
38,102,18,1
38,23,19,1
38,28,19,1
38,32,19,1
38,34,19,1
38,39,19,1
38,41,19,1
38,42,19,1
38,43,19,1
38,66,19,1
38,71,19,1
38,76,19,1
38,92,19,1
38,93,19,1
38,95,19,1
38,96,19,1
38,100,19,1
38,3,21,1
38,9,21,1
38,16,21,1
38,18,21,1
38,30,21,1
38,35,21,1
38,47,21,1
38,49,21,1
38,51,21,1
38,38,24,1
39,7,2,1
39,12,2,1
39,26,2,1
39,48,2,1
39,55,2,1
39,65,2,1
39,69,2,1
39,77,2,1
39,80,2,1
39,54,4,1
39,4,5,1
39,14,5,1
39,15,5,1
39,19,5,1
39,2,6,1
39,6,6,1
39,8,6,1
39,10,6,1
39,11,6,1
39,20,6,1
39,22,6,1
39,52,7,1
39,53,7,1
39,56,7,1
39,58,7,1
39,59,7,1
39,62,7,1
39,67,7,1
39,68,7,1
39,75,7,1
39,85,7,1
39,60,8,1
39,64,8,1
39,74,8,1
39,78,8,1
39,81,8,1
39,83,8,1
39,86,8,1
39,87,8,1
39,21,9,1
39,30,9,1
39,35,9,1
39,40,9,1
39,47,9,1
39,49,9,1
39,23,10,1
39,28,10,1
39,66,11,1
39,71,11,1
39,76,11,1
39,92,11,1
39,93,11,1
39,95,11,1
39,96,11,1
39,100,11,1
39,32,12,1
39,34,12,1
39,41,12,1
39,42,12,1
39,43,12,1
39,61,14,1
39,63,14,1
39,89,14,1
39,94,14,1
39,1,16,1
39,46,16,1
39,97,16,1
39,3,17,1
39,5,17,1
39,9,17,1
39,13,17,1
39,16,17,1
39,17,17,1
39,18,17,1
39,51,17,1
39,57,17,1
39,84,17,1
39,91,17,1
39,99,17,1
39,102,17,1
39,90,18,1
39,98,18,1
39,101,18,1
39,104,18,1
39,29,19,1
39,38,19,1
39,44,19,1
39,50,19,1
39,70,19,1
39,72,19,1
39,73,19,1
39,79,19,1
39,82,19,1
39,88,19,1
39,103,19,1
39,24,21,1
39,25,21,1
39,27,21,1
39,31,21,1
39,33,21,1
39,36,21,1
39,37,21,1
39,45,21,1
39,39,24,1
40,5,1,1
40,13,1,1
40,17,1,1
40,18,1,1
40,21,1,1
40,49,1,1
40,51,1,1
40,57,1,1
40,60,1,1
40,64,1,1
40,78,1,1
40,81,1,1
40,86,1,1
40,3,2,1
40,9,2,1
40,16,2,1
40,53,4,1
40,56,4,1
40,58,4,1
40,59,4,1
40,62,4,1
40,1,5,1
40,8,5,1
40,11,5,1
40,22,5,1
40,52,5,1
40,68,5,1
40,4,6,1
40,15,6,1
40,19,6,1
40,25,6,1
40,27,6,1
40,31,6,1
40,33,6,1
40,36,6,1
40,37,6,1
40,45,6,1
40,61,7,1
40,63,7,1
40,84,7,1
40,89,7,1
40,90,7,1
40,94,7,1
40,98,7,1
40,101,7,1
40,104,7,1
40,55,8,1
40,65,8,1
40,66,8,1
40,69,8,1
40,71,8,1
40,76,8,1
40,77,8,1
40,80,8,1
40,93,8,1
40,95,8,1
40,96,8,1
40,100,8,1
40,7,9,1
40,12,9,1
40,23,9,1
40,26,9,1
40,28,9,1
40,32,9,1
40,34,9,1
40,41,9,1
40,30,10,1
40,35,10,1
40,47,10,1
40,74,11,1
40,83,11,1
40,87,11,1
40,91,11,1
40,99,12,1
40,102,12,1
40,29,13,1
40,38,13,1
40,44,13,1
40,46,13,1
40,50,13,1
40,67,14,1
40,70,14,1
40,72,14,1
40,73,14,1
40,75,14,1
40,79,14,1
40,82,14,1
40,85,14,1
40,88,14,1
40,103,14,1
40,14,16,1
40,39,17,1
40,42,17,1
40,43,17,1
40,48,17,1
40,92,17,1
40,97,18,1
40,24,19,1
40,54,19,1
40,2,21,1
40,6,21,1
40,10,21,1
40,20,21,1
40,40,24,1
41,7,2,1
41,12,2,1
41,48,2,1
41,55,2,1
41,66,2,1
41,54,4,1
41,4,5,1
41,14,5,1
41,15,5,1
41,1,6,1
41,2,6,1
41,6,6,1
41,8,6,1
41,10,6,1
41,11,6,1
41,20,6,1
41,22,6,1
41,52,7,1
41,53,7,1
41,56,7,1
41,58,7,1
41,59,7,1
41,62,7,1
41,68,7,1
41,75,7,1
41,57,8,1
41,60,8,1
41,64,8,1
41,74,8,1
41,78,8,1
41,81,8,1
41,83,8,1
41,84,8,1
41,86,8,1
41,87,8,1
41,3,9,1
41,5,9,1
41,9,9,1
41,16,9,1
41,17,9,1
41,18,9,1
41,21,9,1
41,30,9,1
41,35,9,1
41,47,9,1
41,49,9,1
41,51,9,1
41,23,10,1
41,26,10,1
41,28,10,1
41,32,10,1
41,34,10,1
41,39,10,1
41,42,10,1
41,43,10,1
41,65,11,1
41,69,11,1
41,71,11,1
41,76,11,1
41,77,11,1
41,80,11,1
41,92,11,1
41,93,11,1
41,95,11,1
41,96,11,1
41,100,11,1
41,103,11,1
41,19,13,1
41,24,13,1
41,25,13,1
41,61,14,1
41,63,14,1
41,46,16,1
41,97,16,1
41,40,17,1
41,91,17,1
41,99,17,1
41,102,17,1
41,89,18,1
41,90,18,1
41,94,18,1
41,98,18,1
41,101,18,1
41,104,18,1
41,29,19,1
41,38,19,1
41,44,19,1
41,50,19,1
41,67,19,1
41,70,19,1
41,72,19,1
41,73,19,1
41,79,19,1
41,82,19,1
41,85,19,1
41,88,19,1
41,13,20,1
41,27,21,1
41,31,21,1
41,33,21,1
41,36,21,1
41,37,21,1
41,45,21,1
41,41,24,1
42,7,2,1
42,12,2,1
42,23,2,1
42,26,2,1
42,66,2,1
42,48,3,1
42,54,4,1
42,4,5,1
42,14,5,1
42,15,5,1
42,24,5,1
42,61,5,1
42,1,6,1
42,2,6,1
42,6,6,1
42,8,6,1
42,10,6,1
42,11,6,1
42,20,6,1
42,22,6,1
42,53,7,1
42,58,7,1
42,59,7,1
42,62,7,1
42,67,7,1
42,68,7,1
42,75,7,1
42,85,7,1
42,60,8,1
42,74,8,1
42,78,8,1
42,81,8,1
42,83,8,1
42,84,8,1
42,86,8,1
42,87,8,1
42,91,8,1
42,5,9,1
42,17,9,1
42,18,9,1
42,21,9,1
42,30,9,1
42,35,9,1
42,40,9,1
42,47,9,1
42,51,9,1
42,55,11,1
42,56,11,1
42,65,11,1
42,28,12,1
42,32,12,1
42,34,12,1
42,39,12,1
42,41,12,1
42,43,12,1
42,69,12,1
42,71,12,1
42,76,12,1
42,77,12,1
42,80,12,1
42,92,12,1
42,93,12,1
42,95,12,1
42,96,12,1
42,100,12,1
42,19,13,1
42,27,13,1
42,31,13,1
42,33,13,1
42,36,13,1
42,37,13,1
42,63,14,1
42,89,14,1
42,94,14,1
42,104,14,1
42,49,16,1
42,97,16,1
42,3,17,1
42,9,17,1
42,13,17,1
42,16,17,1
42,99,17,1
42,102,17,1
42,90,18,1
42,98,18,1
42,101,18,1
42,29,19,1
42,38,19,1
42,44,19,1
42,46,19,1
42,50,19,1
42,52,19,1
42,70,19,1
42,72,19,1
42,73,19,1
42,79,19,1
42,82,19,1
42,88,19,1
42,103,19,1
42,25,21,1
42,45,21,1
42,42,24,1
43,7,2,1
43,12,2,1
43,26,2,1
43,48,2,1
43,55,2,1
43,65,2,1
43,69,2,1
43,77,2,1
43,80,2,1
43,54,4,1
43,4,5,1
43,15,5,1
43,19,5,1
43,1,6,1
43,2,6,1
43,6,6,1
43,8,6,1
43,10,6,1
43,11,6,1
43,20,6,1
43,22,6,1
43,52,7,1
43,53,7,1
43,56,7,1
43,58,7,1
43,59,7,1
43,62,7,1
43,67,7,1
43,68,7,1
43,75,7,1
43,85,7,1
43,60,8,1
43,64,8,1
43,74,8,1
43,78,8,1
43,81,8,1
43,83,8,1
43,86,8,1
43,87,8,1
43,99,8,1
43,21,9,1
43,30,9,1
43,35,9,1
43,40,9,1
43,49,9,1
43,23,10,1
43,39,10,1
43,66,11,1
43,71,11,1
43,92,11,1
43,28,12,1
43,32,12,1
43,34,12,1
43,41,12,1
43,42,12,1
43,76,12,1
43,93,12,1
43,95,12,1
43,96,12,1
43,100,12,1
43,25,13,1
43,27,13,1
43,31,13,1
43,33,13,1
43,36,13,1
43,37,13,1
43,61,14,1
43,63,14,1
43,89,14,1
43,94,14,1
43,104,14,1
43,46,16,1
43,97,16,1
43,3,17,1
43,5,17,1
43,9,17,1
43,13,17,1
43,16,17,1
43,17,17,1
43,18,17,1
43,47,17,1
43,51,17,1
43,57,17,1
43,84,17,1
43,91,17,1
43,102,17,1
43,90,18,1
43,98,18,1
43,101,18,1
43,29,19,1
43,38,19,1
43,44,19,1
43,70,19,1
43,72,19,1
43,73,19,1
43,79,19,1
43,82,19,1
43,88,19,1
43,103,19,1
43,14,21,1
43,24,21,1
43,45,21,1
43,50,21,1
43,43,24,1
44,1,2,1
44,2,2,1
44,6,2,1
44,8,2,1
44,10,2,1
44,11,2,1
44,20,2,1
44,52,2,1
44,53,2,1
44,56,2,1
44,58,2,1
44,59,2,1
44,62,2,1
44,46,3,1
44,97,3,1
44,3,4,1
44,9,4,1
44,16,4,1
44,30,4,1
44,35,4,1
44,49,4,1
44,81,4,1
44,83,4,1
44,87,4,1
44,13,5,1
44,57,5,1
44,7,6,1
44,12,6,1
44,26,6,1
44,55,7,1
44,65,7,1
44,69,7,1
44,77,7,1
44,80,7,1
44,54,8,1
44,61,8,1
44,63,8,1
44,74,8,1
44,99,8,1
44,104,8,1
44,14,9,1
44,15,9,1
44,19,9,1
44,24,9,1
44,27,9,1
44,31,9,1
44,33,9,1
44,36,9,1
44,37,9,1
44,40,9,1
44,47,9,1
44,22,10,1
44,29,10,1
44,38,10,1
44,50,10,1
44,67,11,1
44,68,11,1
44,70,11,1
44,72,11,1
44,73,11,1
44,79,11,1
44,82,11,1
44,85,11,1
44,88,11,1
44,103,11,1
44,75,12,1
44,5,13,1
44,17,13,1
44,18,13,1
44,21,13,1
44,51,13,1
44,60,14,1
44,64,14,1
44,78,14,1
44,86,14,1
44,48,16,1
44,4,17,1
44,25,17,1
44,45,17,1
44,89,17,1
44,90,17,1
44,94,17,1
44,98,17,1
44,101,17,1
44,84,18,1
44,91,18,1
44,102,18,1
44,23,19,1
44,28,19,1
44,32,19,1
44,34,19,1
44,39,19,1
44,41,19,1
44,42,19,1
44,43,19,1
44,66,19,1
44,71,19,1
44,76,19,1
44,92,19,1
44,93,19,1
44,95,19,1
44,96,19,1
44,100,19,1
44,44,24,1
45,4,1,1
45,14,1,1
45,15,1,1
45,54,2,1
45,61,2,1
45,63,2,1
45,66,4,1
45,71,4,1
45,7,5,1
45,12,5,1
45,26,5,1
45,55,5,1
45,69,5,1
45,77,5,1
45,80,5,1
45,5,6,1
45,9,6,1
45,13,6,1
45,16,6,1
45,17,6,1
45,18,6,1
45,21,6,1
45,30,6,1
45,35,6,1
45,47,6,1
45,49,6,1
45,51,6,1
45,57,7,1
45,60,7,1
45,64,7,1
45,78,7,1
45,81,7,1
45,83,7,1
45,84,7,1
45,86,7,1
45,91,7,1
45,56,8,1
45,67,8,1
45,68,8,1
45,70,8,1
45,72,8,1
45,73,8,1
45,75,8,1
45,79,8,1
45,82,8,1
45,85,8,1
45,88,8,1
45,103,8,1
45,29,9,1
45,38,9,1
45,44,9,1
45,48,9,1
45,50,9,1
45,19,10,1
45,24,10,1
45,25,10,1
45,27,10,1
45,31,10,1
45,33,10,1
45,36,10,1
45,37,10,1
45,89,11,1
45,94,11,1
45,104,11,1
45,90,12,1
45,98,12,1
45,101,12,1
45,65,14,1
45,40,16,1
45,99,16,1
45,102,16,1
45,1,17,1
45,2,17,1
45,6,17,1
45,8,17,1
45,10,17,1
45,11,17,1
45,20,17,1
45,22,17,1
45,46,17,1
45,52,17,1
45,53,17,1
45,58,17,1
45,59,17,1
45,62,17,1
45,97,17,1
45,76,18,1
45,92,18,1
45,93,18,1
45,95,18,1
45,96,18,1
45,100,18,1
45,3,19,1
45,74,19,1
45,87,19,1
45,23,21,1
45,28,21,1
45,32,21,1
45,34,21,1
45,39,21,1
45,41,21,1
45,42,21,1
45,43,21,1
45,45,24,1
46,1,1,1
46,2,1,1
46,6,1,1
46,8,1,1
46,10,1,1
46,11,1,1
46,20,1,1
46,22,1,1
46,53,1,1
46,59,1,1
46,62,1,1
46,68,1,1
46,29,2,1
46,38,2,1
46,44,2,1
46,50,2,1
46,52,2,1
46,56,2,1
46,67,2,1
46,70,2,1
46,72,2,1
46,75,2,1
46,85,2,1
46,88,2,1
46,103,2,1
46,57,4,1
46,60,4,1
46,5,5,1
46,9,5,1
46,13,5,1
46,16,5,1
46,17,5,1
46,18,5,1
46,21,5,1
46,47,5,1
46,49,5,1
46,51,5,1
46,64,5,1
46,78,5,1
46,84,5,1
46,86,5,1
46,7,6,1
46,12,6,1
46,23,6,1
46,26,6,1
46,28,6,1
46,32,6,1
46,34,6,1
46,39,6,1
46,41,6,1
46,43,6,1
46,55,7,1
46,65,7,1
46,66,7,1
46,69,7,1
46,71,7,1
46,76,7,1
46,77,7,1
46,80,7,1
46,92,7,1
46,93,7,1
46,95,7,1
46,96,7,1
46,100,7,1
46,61,8,1
46,89,8,1
46,90,8,1
46,94,8,1
46,98,8,1
46,101,8,1
46,104,8,1
46,19,9,1
46,24,9,1
46,25,9,1
46,27,9,1
46,31,9,1
46,33,9,1
46,36,9,1
46,37,9,1
46,45,9,1
46,58,11,1
46,73,11,1
46,79,11,1
46,82,11,1
46,97,11,1
46,30,13,1
46,35,13,1
46,40,13,1
46,74,14,1
46,81,14,1
46,83,14,1
46,87,14,1
46,91,14,1
46,99,14,1
46,102,14,1
46,4,17,1
46,14,17,1
46,15,17,1
46,54,17,1
46,63,17,1
46,42,19,1
46,48,19,1
46,3,21,1
46,46,24,1
47,13,1,1
47,9,2,1
47,16,2,1
47,57,2,1
47,52,4,1
47,53,4,1
47,56,4,1
47,58,4,1
47,59,4,1
47,62,4,1
47,68,4,1
47,1,5,1
47,2,5,1
47,6,5,1
47,8,5,1
47,10,5,1
47,11,5,1
47,20,5,1
47,22,5,1
47,4,6,1
47,14,6,1
47,15,6,1
47,19,6,1
47,24,6,1
47,25,6,1
47,27,6,1
47,31,6,1
47,33,6,1
47,36,6,1
47,37,6,1
47,54,7,1
47,61,7,1
47,63,7,1
47,104,7,1
47,65,8,1
47,66,8,1
47,69,8,1
47,71,8,1
47,76,8,1
47,77,8,1
47,80,8,1
47,92,8,1
47,95,8,1
47,96,8,1
47,100,8,1
47,26,9,1
47,28,9,1
47,32,9,1
47,34,9,1
47,39,9,1
47,41,9,1
47,42,9,1
47,43,9,1
47,3,10,1
47,5,10,1
47,17,10,1
47,18,10,1
47,21,10,1
47,30,10,1
47,35,10,1
47,49,10,1
47,51,10,1
47,60,11,1
47,64,11,1
47,74,11,1
47,78,11,1
47,81,11,1
47,83,11,1
47,84,11,1
47,86,11,1
47,87,11,1
47,40,12,1
47,91,12,1
47,99,12,1
47,102,12,1
47,46,13,1
47,67,14,1
47,70,14,1
47,72,14,1
47,73,14,1
47,75,14,1
47,79,14,1
47,82,14,1
47,85,14,1
47,88,14,1
47,97,14,1
47,103,14,1
47,45,16,1
47,89,16,1
47,90,16,1
47,94,16,1
47,98,16,1
47,101,16,1
47,7,17,1
47,12,17,1
47,23,17,1
47,48,17,1
47,55,17,1
47,93,17,1
47,29,21,1
47,38,21,1
47,44,21,1
47,50,21,1
47,47,24,1
48,7,1,1
48,12,1,1
48,26,1,1
48,29,1,1
48,38,1,1
48,55,1,1
48,69,1,1
48,77,1,1
48,80,1,1
48,23,2,1
48,32,2,1
48,34,2,1
48,39,2,1
48,41,2,1
48,42,2,1
48,43,2,1
48,65,2,1
48,66,2,1
48,71,2,1
48,76,2,1
48,92,2,1
48,93,2,1
48,95,2,1
48,96,2,1
48,100,2,1
48,54,4,1
48,61,4,1
48,63,4,1
48,104,4,1
48,4,5,1
48,14,5,1
48,15,5,1
48,19,5,1
48,24,5,1
48,25,5,1
48,27,5,1
48,31,5,1
48,33,5,1
48,36,5,1
48,37,5,1
48,44,6,1
48,50,6,1
48,67,7,1
48,68,7,1
48,70,7,1
48,72,7,1
48,73,7,1
48,75,7,1
48,79,7,1
48,82,7,1
48,85,7,1
48,88,7,1
48,97,7,1
48,103,7,1
48,74,8,1
48,81,8,1
48,83,8,1
48,84,8,1
48,91,8,1
48,99,8,1
48,102,8,1
48,3,9,1
48,5,9,1
48,21,9,1
48,28,9,1
48,30,9,1
48,35,9,1
48,40,9,1
48,47,9,1
48,49,9,1
48,51,9,1
48,45,13,1
48,89,14,1
48,90,14,1
48,94,14,1
48,98,14,1
48,101,14,1
48,9,17,1
48,13,17,1
48,16,17,1
48,17,17,1
48,18,17,1
48,57,17,1
48,60,17,1
48,64,17,1
48,78,17,1
48,86,17,1
48,87,17,1
48,1,19,1
48,2,19,1
48,6,19,1
48,8,19,1
48,10,19,1
48,11,19,1
48,20,19,1
48,22,19,1
48,46,19,1
48,52,19,1
48,53,19,1
48,56,19,1
48,58,19,1
48,59,19,1
48,62,19,1
48,48,24,1
49,9,1,1
49,16,1,1
49,40,1,1
49,99,1,1
49,52,4,1
49,53,4,1
49,56,4,1
49,58,4,1
49,59,4,1
49,62,4,1
49,67,4,1
49,68,4,1
49,70,4,1
49,72,4,1
49,73,4,1
49,75,4,1
49,79,4,1
49,82,4,1
49,85,4,1
49,97,4,1
49,46,5,1
49,4,6,1
49,14,6,1
49,15,6,1
49,24,6,1
49,66,8,1
49,69,8,1
49,77,8,1
49,80,8,1
49,12,9,1
49,23,9,1
49,26,9,1
49,3,10,1
49,5,10,1
49,13,10,1
49,17,10,1
49,18,10,1
49,21,10,1
49,30,10,1
49,35,10,1
49,47,10,1
49,51,10,1
49,60,11,1
49,78,11,1
49,83,11,1
49,84,11,1
49,86,11,1
49,87,11,1
49,91,11,1
49,81,12,1
49,102,12,1
49,19,16,1
49,27,16,1
49,31,16,1
49,33,16,1
49,36,16,1
49,37,16,1
49,45,16,1
49,89,16,1
49,90,16,1
49,94,16,1
49,98,16,1
49,101,16,1
49,104,16,1
49,7,17,1
49,28,17,1
49,32,17,1
49,34,17,1
49,39,17,1
49,41,17,1
49,42,17,1
49,43,17,1
49,48,17,1
49,55,17,1
49,65,17,1
49,71,17,1
49,76,17,1
49,92,17,1
49,93,17,1
49,95,17,1
49,96,17,1
49,100,17,1
49,88,18,1
49,103,18,1
49,25,19,1
49,54,19,1
49,61,19,1
49,63,19,1
49,74,19,1
49,1,21,1
49,2,21,1
49,6,21,1
49,8,21,1
49,10,21,1
49,11,21,1
49,20,21,1
49,22,21,1
49,29,21,1
49,38,21,1
49,44,21,1
49,50,21,1
49,49,24,1
50,1,2,1
50,2,2,1
50,6,2,1
50,8,2,1
50,10,2,1
50,11,2,1
50,20,2,1
50,52,2,1
50,53,2,1
50,56,2,1
50,58,2,1
50,59,2,1
50,62,2,1
50,46,3,1
50,97,3,1
50,13,5,1
50,57,5,1
50,7,6,1
50,12,6,1
50,26,6,1
50,55,7,1
50,65,7,1
50,69,7,1
50,77,7,1
50,80,7,1
50,54,8,1
50,61,8,1
50,63,8,1
50,104,8,1
50,14,9,1
50,15,9,1
50,19,9,1
50,24,9,1
50,27,9,1
50,31,9,1
50,33,9,1
50,36,9,1
50,37,9,1
50,22,10,1
50,29,10,1
50,38,10,1
50,67,11,1
50,68,11,1
50,70,11,1
50,72,11,1
50,73,11,1
50,75,11,1
50,79,11,1
50,82,11,1
50,85,11,1
50,88,11,1
50,44,12,1
50,103,12,1
50,5,13,1
50,17,13,1
50,18,13,1
50,21,13,1
50,40,13,1
50,47,13,1
50,51,13,1
50,60,14,1
50,64,14,1
50,74,14,1
50,78,14,1
50,81,14,1
50,86,14,1
50,87,14,1
50,99,14,1
50,48,16,1
50,4,17,1
50,25,17,1
50,45,17,1
50,89,17,1
50,90,17,1
50,94,17,1
50,98,17,1
50,101,17,1
50,83,18,1
50,84,18,1
50,91,18,1
50,102,18,1
50,23,19,1
50,28,19,1
50,32,19,1
50,34,19,1
50,39,19,1
50,41,19,1
50,42,19,1
50,43,19,1
50,66,19,1
50,71,19,1
50,76,19,1
50,92,19,1
50,93,19,1
50,95,19,1
50,96,19,1
50,100,19,1
50,3,21,1
50,9,21,1
50,16,21,1
50,30,21,1
50,35,21,1
50,49,21,1
50,50,24,1
51,40,1,1
51,91,1,1
51,99,1,1
51,102,1,1
51,3,2,1
51,13,2,1
51,57,2,1
51,74,2,1
51,87,2,1
51,2,5,1
51,6,5,1
51,10,5,1
51,20,5,1
51,46,5,1
51,53,5,1
51,56,5,1
51,58,5,1
51,59,5,1
51,62,5,1
51,4,6,1
51,14,6,1
51,15,6,1
51,63,7,1
51,55,8,1
51,65,8,1
51,66,8,1
51,92,8,1
51,95,8,1
51,7,9,1
51,12,9,1
51,23,9,1
51,39,9,1
51,42,9,1
51,43,9,1
51,48,9,1
51,5,10,1
51,9,10,1
51,16,10,1
51,17,10,1
51,18,10,1
51,21,10,1
51,30,10,1
51,35,10,1
51,47,10,1
51,49,10,1
51,60,11,1
51,64,11,1
51,78,11,1
51,81,11,1
51,83,11,1
51,84,11,1
51,86,11,1
51,29,13,1
51,38,13,1
51,44,13,1
51,50,13,1
51,67,14,1
51,70,14,1
51,85,14,1
51,88,14,1
51,103,14,1
